eNodeB,Feature,Min,Max,Mean,Std. Deviation,Variance,Skewness,Kurtosis,Sum,Median,Missing,Row count
TRI166L,outgoing_ho_success_rate_%,0.9881533333333333,1.0,0.9953077292202228,0.0010853973923070901,1.1780874992270312e-06,-1.6146467211382534,9.975669349361652,387.1747066666667,0.9953266666666667,0,389
TRI166L,intra_rat_ho_success_rate_%,0.9909866666666667,1.0,0.9962190359897174,0.0009321016083071898,8.688134082088499e-07,-1.313767290594715,5.297805514552579,387.52920500000005,0.99634,0,389
TRI166L,no_ping_pong_ho_count,0.0,64904.0,8173.958868894601,15564.743804818763,242261249.70964405,1.7888532416999756,2.274222216415038,3179670.0,0.0,0,389
TRI183L,ps_traffic_volume_gb,0.0,1993.8536,1608.110148329049,204.27149810765778,41726.84493914683,-4.986392932413548,37.64875871184567,625554.8477,1611.6801,0,389
TRI183L,ul_prb_util_%,0.0,0.19955,0.1496231790916881,0.021662318971446878,0.00046925606322070724,-3.0697408653028666,21.99322334729022,58.20341666666667,0.14914166666666667,0,389
TRI183L,dl_prb_available_bandwidth,0.0,100.0,95.85925449871465,11.412441967400767,130.2438316592903,-6.391757618038007,49.98624915971788,37289.25,100.0,0,389
TRI183L,mean_no_rrc_users,0.0,458.64979999999997,393.4992688946015,48.82921784442416,2384.2925152982302,-5.509869537372148,41.710525020542626,153071.2156,399.9177,0,389
TRI183L,max_active_no_users_uplane,0.0,732.0,463.6478149100257,64.9156619912288,4214.043171759468,-3.6218283900757084,26.079027543294778,180359.0,467.0,0,389
TRI183L,rrc_success_rate_%,0.9973333333333333,1.0,0.999313560411311,0.0002792736982456294,7.799379853179088e-08,-2.581136103396267,13.194592390924102,388.732975,0.9993500000000001,0,389
TRI183L,erab_setup_success_rate_%,0.993725,1.0,0.9990158740359898,0.0006636860831070966,4.4047921691004e-07,-3.7854187996439057,20.89669716264585,388.61717500000003,0.9991833333333333,0,389
TRI183L,erab_drop_rate_%,0.0,0.001575,0.00029901456726649523,0.00018787932249614934,3.5298639821612084e-08,2.504697639444637,13.109722319380067,0.11631666666666665,0.0003,0,389
TRI183L,rrc_drop_rate_%,0.0,0.028758333333333334,0.0009568123393316195,0.002484596087752416,6.173217719274611e-06,8.7630331002223,83.51576598479042,0.3722,0.0005916666666666667,0,389
TRI183L,cell_ul_bler_rate_%,0.0,0.10489166666666666,0.06620974721508141,0.00970247110003959,9.413794544710346e-05,-1.6081444056666072,25.734181566917258,25.755591666666668,0.06559166666666667,0,389
TRI183L,cell_dl_bler_rate_%,0.0,0.10713333333333334,0.08279961439588689,0.012608567450231277,0.00015897597314703166,-2.3325752337238894,17.505361484785332,32.20905,0.079725,0,389
TRI183L,dl_avg_mcs,9.138333333333334,10.575000000000001,9.853404761904763,0.23258454292963743,0.05409556960978836,-0.21159890204839363,0.39903686189854426,3793.560833333334,9.861666666666666,4,389
TRI183L,ul_avg_mcs,11.415,15.588333333333333,13.654339826839827,0.7995401254544862,0.6392644122117755,-0.4815569664406049,-0.24651745333607344,5256.920833333334,13.7725,4,389
TRI183L,avg_cqi,0.0,10.357233333333333,9.657801049700085,1.0187797575962658,1.0379121944879062,-8.815169277130302,81.54166168182739,3756.8846083333333,9.807908333333334,0,389
TRI183L,avg_ta_km,0.3075,0.4141666666666666,0.3524199134199134,0.017288813569625364,0.00029890307464526213,0.16896753609797358,0.789166825522472,135.68166666666667,0.35250000000000004,4,389
TRI183L,avg_rssi_dbm,-87.912325,-80.39360833333333,-86.50578494001714,0.7707198654627072,0.5940091110188535,3.8747638621568954,25.091766295361175,-33650.750341666666,-86.5951,0,389
TRI183L,outgoing_ho_success_rate_%,0.9500916666666667,1.0,0.9942265209940018,0.0066463453174192754,4.417390607838113e-05,-2.9191343956117612,11.179803062260495,386.7541166666667,0.9970583333333334,0,389
TRI183L,intra_rat_ho_success_rate_%,0.9094666666666668,1.0,0.9945277849185947,0.007365964072500381,5.42574267173664e-05,-5.335314050797466,47.917382910231034,386.87130833333333,0.9970916666666666,0,389
TRI183L,no_ping_pong_ho_count,0.0,46376.0,6112.203084832905,11995.104103809505,143882522.4612276,1.7151547329480186,1.442328552973442,2377647.0,0.0,0,389
TRI194L,ps_traffic_volume_gb,13.4453,1437.2979,860.0443538659794,311.0805707893996,96771.12152265866,-0.15539955273714195,-1.1994725170316771,333697.2093,896.0821,0,388
TRI194L,ul_prb_util_%,0.020844444444444443,0.21031111111111112,0.12180130297823598,0.024935366323200845,0.0006217724936722188,-0.3004514092379454,0.5781602542995228,47.25890555555556,0.12259722222222222,0,388
TRI194L,dl_prb_available_bandwidth,1.1111111111111112,100.0,95.85008591065291,10.979644189317192,120.55258652400678,-6.065377124941979,45.67982129530434,37189.83333333333,100.0,0,388
TRI194L,mean_no_rrc_users,12.7636,463.1862,271.3525162371134,99.7803621303086,9956.120666855524,-0.02304920919262941,-0.9997920791156285,105284.7763,267.4108,0,388
TRI194L,max_active_no_users_uplane,39.0,855.0,334.64948453608247,125.73221544112555,15808.589999733611,0.46528723977473735,0.4717396050295237,129844.0,333.5,0,388
TRI194L,rrc_success_rate_%,0.9928499999999999,0.9999,0.9990977090492554,0.0004735874794554047,2.2428510069692337e-07,-6.995781097660568,81.8256097677802,387.6499111111111,0.9991805555555555,0,388
TRI194L,erab_setup_success_rate_%,0.9932111111111112,0.9999555555555557,0.9987773052691867,0.0006758728987788902,4.568041753037799e-07,-3.3323986642035304,18.44329159854022,387.52559444444444,0.998925,0,388
TRI194L,erab_drop_rate_%,4.4444444444444447e-05,0.0028,0.00045297823596792666,0.00021923641815937853,4.8064607047353884e-08,3.416863472816476,34.06618516038603,0.17575555555555555,0.00046666666666666666,0,388
TRI194L,rrc_drop_rate_%,5.555555555555556e-05,0.013533333333333333,0.0006638029782359678,0.0008464156818191419,7.16419506429363e-07,10.854058700632072,147.97671824513017,0.25755555555555554,0.0005444444444444444,0,388
TRI194L,cell_ul_bler_rate_%,0.004288888888888889,0.09361666666666667,0.058361827033218794,0.008240510838651119,6.790601888192656e-05,-1.7917435625722125,19.99310457569263,22.64438888888889,0.058769444444444444,0,388
TRI194L,cell_dl_bler_rate_%,0.01171111111111111,0.10778333333333334,0.08970534077892325,0.009778537601389596,9.56197976217902e-05,-4.948230248482748,38.66642955010908,34.80567222222222,0.08975,0,388
TRI194L,dl_avg_mcs,6.555,12.53,7.892719072164948,0.5882921726269519,0.34608768037413934,2.3616026508831154,17.08300197561813,3062.375,7.933333333333334,0,388
